plotid,sampleid,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Class
681,2724,-2.5492950102165177,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-28 08:15,-4.8 secs,Mapbox Satellite,,POINT(-2.549295010216518 12.200191224667307),Cultivated land
682,2725,-0.4474618241978981,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-16.8 secs,Mapbox Satellite,,POINT(-0.447461824197898 12.428160023857885),Cultivated land
682,2726,-0.4474618241978981,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-16.8 secs,Mapbox Satellite,,POINT(-0.447461824197898 12.428379339946503),Cultivated land
682,2727,-0.4472372453768374,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-16.8 secs,Mapbox Satellite,,POINT(-0.447237245376837 12.428160023857885),Cultivated land
682,2728,-0.4472372453768374,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-16.8 secs,Mapbox Satellite,,POINT(-0.447237245376837 12.428379339946503),Cultivated land
683,2729,-1.7320526804888137,12.199971717824909,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-21.3 secs,Mapbox Satellite,,POINT(-1.732052680488814 12.199971717824909),Cultivated land
683,2730,-1.7320526804888137,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-21.3 secs,Mapbox Satellite,,POINT(-1.732052680488814 12.200191224667307),Cultivated land
683,2731,-1.731828101667753,12.199971717824909,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-21.3 secs,Mapbox Satellite,,POINT(-1.731828101667753 12.199971717824909),Cultivated land
683,2732,-1.731828101667753,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-21.3 secs,Mapbox Satellite,,POINT(-1.731828101667753 12.200191224667307),Cultivated land
684,2733,-3.950891432264031,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-19.7 secs,Mapbox Satellite,,POINT(-3.950891432264031 12.883932895368801),Cultivated land
684,2734,-3.950891432264031,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-19.7 secs,Mapbox Satellite,,POINT(-3.950891432264031 12.884151820044664),Cultivated land
684,2735,-3.9506668534429705,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-19.7 secs,Mapbox Satellite,,POINT(-3.95066685344297 12.883932895368801),Cultivated land
684,2736,-3.9506668534429705,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-19.7 secs,Mapbox Satellite,,POINT(-3.95066685344297 12.884151820044664),Cultivated land
685,2737,-3.4837674845218802,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-9.5 secs,Mapbox Satellite,,POINT(-3.48376748452188 11.285286630832445),Cultivated land
685,2738,-3.4837674845218802,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-9.5 secs,Mapbox Satellite,,POINT(-3.48376748452188 11.285506867325736),Cultivated land
685,2739,-3.4835429057008196,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-9.5 secs,Mapbox Satellite,,POINT(-3.48354290570082 11.285286630832445),Cultivated land
685,2740,-3.4835429057008196,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-9.5 secs,Mapbox Satellite,,POINT(-3.48354290570082 11.285506867325736),Cultivated land
686,2741,-0.21389985032682252,13.452481731486714,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-20.2 secs,Mapbox Satellite,,POINT(-0.213899850326823 13.452481731486714),Cultivated land
686,2742,-0.21389985032682252,13.452700148483288,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-20.2 secs,Mapbox Satellite,,POINT(-0.213899850326823 13.452700148483288),Cultivated land
686,2743,-0.21367527150576182,13.452481731486714,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-20.2 secs,Mapbox Satellite,,POINT(-0.213675271505762 13.452481731486714),Cultivated land
686,2744,-0.21367527150576182,13.452700148483288,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-20.2 secs,Mapbox Satellite,,POINT(-0.213675271505762 13.452700148483288),Cultivated land
687,2745,-3.016643536779729,10.712109713736453,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-18.4 secs,Mapbox Satellite,,POINT(-3.016643536779729 10.712109713736453),Cultivated land
687,2746,-3.016643536779729,10.712330378862404,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-18.4 secs,Mapbox Satellite,,POINT(-3.016643536779729 10.712330378862404),Cultivated land
687,2747,-3.016418957958668,10.712109713736453,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-18.4 secs,Mapbox Satellite,,POINT(-3.016418957958668 10.712109713736453),Cultivated land
687,2748,-3.016418957958668,10.712330378862404,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-18.4 secs,Mapbox Satellite,,POINT(-3.016418957958668 10.712330378862404),Cultivated land
688,2749,-3.834110445328494,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-16.7 secs,Mapbox Satellite,,POINT(-3.834110445328494 10.941513993239369),Cultivated land
688,2750,-3.834110445328494,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-16.7 secs,Mapbox Satellite,,POINT(-3.834110445328494 10.941734489460572),Cultivated land
688,2751,-3.8338858665074333,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-16.7 secs,Mapbox Satellite,,POINT(-3.833885866507433 10.941513993239369),Cultivated land
688,2752,-3.8338858665074333,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-16.7 secs,Mapbox Satellite,,POINT(-3.833885866507433 10.941734489460572),Cultivated land
689,2753,-0.09711886339128474,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-19.8 secs,Mapbox Satellite,,POINT(-0.097118863391285 14.01968426044536),Cultivated land
689,2754,-0.09711886339128474,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-19.8 secs,Mapbox Satellite,,POINT(-0.097118863391285 14.019902149534445),Cultivated land
689,2755,-0.09689428457022406,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-19.8 secs,Mapbox Satellite,,POINT(-0.096894284570224 14.01968426044536),Cultivated land
689,2756,-0.09689428457022406,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-19.8 secs,Mapbox Satellite,,POINT(-0.096894284570224 14.019902149534445),Cultivated land
690,2757,-3.600548471457418,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-20.2 secs,Mapbox Satellite,,POINT(-3.600548471457418 10.941513993239369),Treeds areas
690,2758,-3.600548471457418,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-20.2 secs,Mapbox Satellite,,POINT(-3.600548471457418 10.941734489460572),Treeds areas
690,2759,-3.600323892636357,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-20.2 secs,Mapbox Satellite,,POINT(-3.600323892636357 10.941513993239369),Treeds areas
690,2760,-3.600323892636357,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-28 08:16,-20.2 secs,Mapbox Satellite,,POINT(-3.600323892636357 10.941734489460572),Treeds areas
691,2761,-1.2649287327466625,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,-19.4 secs,Mapbox Satellite,,POINT(-1.264928732746662 11.285286630832445),Cultivated land
691,2762,-1.2649287327466625,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,-19.4 secs,Mapbox Satellite,,POINT(-1.264928732746662 11.285506867325736),Cultivated land
691,2763,-1.2647041539256016,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,-19.4 secs,Mapbox Satellite,,POINT(-1.264704153925602 11.285286630832445),Cultivated land
691,2764,-1.2647041539256016,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,-19.4 secs,Mapbox Satellite,,POINT(-1.264704153925602 11.285506867325736),Cultivated land
692,2765,-4.184453406135106,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,-17.5 secs,Mapbox Satellite,,POINT(-4.184453406135106 11.857321609735067),Cultivated land
692,2766,-4.184453406135106,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,-17.5 secs,Mapbox Satellite,,POINT(-4.184453406135106 11.857541396475156),Cultivated land
692,2767,-4.184228827314046,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,-17.5 secs,Mapbox Satellite,,POINT(-4.184228827314046 11.857321609735067),Cultivated land
692,2768,-4.184228827314046,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,-17.5 secs,Mapbox Satellite,,POINT(-4.184228827314046 11.857541396475156),Cultivated land
693,2769,0.9539100190285553,13.33887798477953,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,18.1 secs,Planet NICFI Public,,POINT(0.953910019028555 13.33887798477953),Treeds areas
693,2770,0.9539100190285553,13.33909650493824,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,18.1 secs,Planet NICFI Public,,POINT(0.953910019028555 13.33909650493824),Treeds areas
693,2771,0.954134597849616,13.33887798477953,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,18.1 secs,Planet NICFI Public,,POINT(0.954134597849616 13.33887798477953),Treeds areas
693,2772,0.954134597849616,13.33909650493824,anis.ghattassi@oss.org.tn,false,2022-11-28 08:17,18.1 secs,Planet NICFI Public,,POINT(0.954134597849616 13.33909650493824),Treeds areas
694,2773,-0.09711886339128474,14.585488219289743,anis.ghattassi@oss.org.tn,false,2022-11-28 08:18,-12.6 secs,Mapbox Satellite,,POINT(-0.097118863391285 14.585488219289743),Cultivated land
694,2774,-0.09711886339128474,14.585705560498752,anis.ghattassi@oss.org.tn,false,2022-11-28 08:18,-12.6 secs,Mapbox Satellite,,POINT(-0.097118863391285 14.585705560498752),Cultivated land
694,2775,-0.09689428457022406,14.585488219289743,anis.ghattassi@oss.org.tn,false,2022-11-28 08:18,-12.6 secs,Mapbox Satellite,,POINT(-0.096894284570224 14.585488219289743),Cultivated land
694,2776,-0.09689428457022406,14.585705560498752,anis.ghattassi@oss.org.tn,false,2022-11-28 08:18,-12.6 secs,Mapbox Satellite,,POINT(-0.096894284570224 14.585705560498752),Cultivated land
695,2777,0.6035670582219419,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.3 secs,Mapbox Satellite,,POINT(0.603567058221942 13.6795272415294),Wetlands
695,2778,0.6035670582219419,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.3 secs,Mapbox Satellite,,POINT(0.603567058221942 13.679745449776249),Wetlands
695,2779,0.6037916370430026,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.3 secs,Mapbox Satellite,,POINT(0.603791637043003 13.6795272415294),Wetlands
695,2780,0.6037916370430026,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.3 secs,Mapbox Satellite,,POINT(0.603791637043003 13.679745449776249),Wetlands
696,2781,-3.2502055106508045,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-3.250205510650804 11.971586755563067),Cultivated land
696,2782,-3.2502055106508045,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-3.250205510650804 11.971806449837459),Cultivated land
696,2783,-3.249980931829744,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-3.249980931829744 11.971586755563067),Cultivated land
696,2784,-3.249980931829744,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-3.249980931829744 11.971806449837459),Cultivated land
697,2785,-4.184453406135106,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-4.184453406135106 12.997747836405296),Cultivated land
697,2786,-4.184453406135106,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-4.184453406135106 12.99796666117554),Cultivated land
697,2787,-4.184228827314046,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-4.184228827314046 12.997747836405296),Cultivated land
697,2788,-4.184228827314046,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-4.184228827314046 12.99796666117554),Cultivated land
698,2789,-2.8998625498441912,10.25278305537158,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,9.6 secs,Mapbox Satellite,,POINT(-2.899862549844191 10.25278305537158),Treeds areas
698,2790,-2.8998625498441912,10.25300404805354,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,9.6 secs,Mapbox Satellite,,POINT(-2.899862549844191 10.25300404805354),Treeds areas
698,2791,-2.8996379710231306,10.25278305537158,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,9.6 secs,Mapbox Satellite,,POINT(-2.899637971023131 10.25278305537158),Treeds areas
698,2792,-2.8996379710231306,10.25300404805354,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,9.6 secs,Mapbox Satellite,,POINT(-2.899637971023131 10.25300404805354),Treeds areas
699,2793,-2.199176628230965,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-2.199176628230965 12.997747836405296),Cultivated land
699,2794,-2.199176628230965,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-2.199176628230965 12.99796666117554),Cultivated land
699,2795,-2.1989520494099044,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-2.198952049409904 12.997747836405296),Cultivated land
699,2796,-2.1989520494099044,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-28 08:19,-19.5 secs,Mapbox Satellite,,POINT(-2.198952049409904 12.99796666117554),Cultivated land
700,2797,-3.2502055106508045,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-28 08:20,-14.2 secs,Mapbox Satellite,,POINT(-3.250205510650804 11.056149818218714),Cultivated land
700,2798,-3.2502055106508045,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-28 08:20,-14.2 secs,Mapbox Satellite,,POINT(-3.250205510650804 11.0563702287117),Cultivated land
700,2799,-3.249980931829744,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-28 08:20,-14.2 secs,Mapbox Satellite,,POINT(-3.249980931829744 11.056149818218714),Cultivated land
700,2800,-3.249980931829744,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-28 08:20,-14.2 secs,Mapbox Satellite,,POINT(-3.249980931829744 11.0563702287117),Cultivated land
701,2801,0.9539100190285553,12.314090668666026,anis.ghattassi@oss.org.tn,false,2022-11-28 08:20,15.3 secs,Planet NICFI Public,,POINT(0.953910019028555 12.314090668666026),Cultivated land
701,2802,0.9539100190285553,12.314310080545823,anis.ghattassi@oss.org.tn,false,2022-11-28 08:20,15.3 secs,Planet NICFI Public,,POINT(0.953910019028555 12.314310080545823),Cultivated land
701,2803,0.954134597849616,12.314090668666026,anis.ghattassi@oss.org.tn,false,2022-11-28 08:20,15.3 secs,Planet NICFI Public,,POINT(0.954134597849616 12.314090668666026),Cultivated land
701,2804,0.954134597849616,12.314310080545823,anis.ghattassi@oss.org.tn,false,2022-11-28 08:20,15.3 secs,Planet NICFI Public,,POINT(0.954134597849616 12.314310080545823),Cultivated land
702,2805,-1.031366758875587,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-13.6 secs,,,POINT(-1.031366758875587 13.566031623815675),Other land
702,2806,-1.031366758875587,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-13.6 secs,Mapbox Satellite,,POINT(-1.031366758875587 13.566249936840947),Prairies
702,2807,-1.0311421800545264,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-13.6 secs,,,POINT(-1.031142180054526 13.566031623815675),Other land
702,2808,-1.0311421800545264,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-13.6 secs,,,POINT(-1.031142180054526 13.566249936840947),Other land
703,2809,-4.184453406135106,10.826833810930836,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-15.4 secs,Mapbox Satellite,,POINT(-4.184453406135106 10.826833810930836),Cultivated land
703,2810,-4.184453406135106,10.827054392030249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-15.4 secs,Mapbox Satellite,,POINT(-4.184453406135106 10.827054392030249),Cultivated land
703,2811,-4.184228827314046,10.826833810930836,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-15.4 secs,Mapbox Satellite,,POINT(-4.184228827314046 10.826833810930836),Cultivated land
703,2812,-4.184228827314046,10.827054392030249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-15.4 secs,Mapbox Satellite,,POINT(-4.184228827314046 10.827054392030249),Cultivated land
704,2813,-0.3306808372623603,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-19.7 secs,Mapbox Satellite,,POINT(-0.33068083726236 11.628648159813778),Cultivated land
704,2814,-0.3306808372623603,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-19.7 secs,Mapbox Satellite,,POINT(-0.33068083726236 11.628868128975583),Cultivated land
704,2815,-0.3304562584412996,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-19.7 secs,Mapbox Satellite,,POINT(-0.3304562584413 11.628648159813778),Cultivated land
704,2816,-0.3304562584412996,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-19.7 secs,Mapbox Satellite,,POINT(-0.3304562584413 11.628868128975583),Cultivated land
705,2817,0.2532240974153286,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-20.1 secs,Mapbox Satellite,,POINT(0.253224097415329 11.51424072699892),Cultivated land
705,2818,0.2532240974153286,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-20.1 secs,Mapbox Satellite,,POINT(0.253224097415329 11.514460786113133),Cultivated land
705,2819,0.2534486762363893,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-20.1 secs,Mapbox Satellite,,POINT(0.253448676236389 11.51424072699892),Cultivated land
705,2820,0.2534486762363893,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-28 08:21,-20.1 secs,Mapbox Satellite,,POINT(0.253448676236389 11.514460786113133),Cultivated land
706,2821,0.13644311047979082,14.246176576667224,anis.ghattassi@oss.org.tn,false,2022-11-28 08:22,4.7 secs,Mapbox Satellite,,POINT(0.136443110479791 14.246176576667224),Water bodies
706,2822,0.13644311047979082,14.24639424898642,anis.ghattassi@oss.org.tn,false,2022-11-28 08:22,4.7 secs,Mapbox Satellite,,POINT(0.136443110479791 14.24639424898642),Water bodies
706,2823,0.13666768930085152,14.246176576667224,anis.ghattassi@oss.org.tn,false,2022-11-28 08:22,4.7 secs,Mapbox Satellite,,POINT(0.136667689300852 14.246176576667224),Water bodies
706,2824,0.13666768930085152,14.24639424898642,anis.ghattassi@oss.org.tn,false,2022-11-28 08:22,4.7 secs,Mapbox Satellite,,POINT(0.136667689300852 14.24639424898642),Water bodies
707,2825,-1.3817097196822006,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,1.9 secs,Mapbox Satellite,,POINT(-1.381709719682201 13.6795272415294),Prairies
707,2826,-1.3817097196822006,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,1.9 secs,Mapbox Satellite,,POINT(-1.381709719682201 13.679745449776249),Prairies
707,2827,-1.3814851408611397,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,1.9 secs,Mapbox Satellite,,POINT(-1.38148514086114 13.6795272415294),Prairies
707,2828,-1.3814851408611397,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,1.9 secs,Mapbox Satellite,,POINT(-1.38148514086114 13.679745449776249),Prairies
708,2829,-3.600548471457418,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-20.4 secs,Mapbox Satellite,,POINT(-3.600548471457418 11.857321609735067),Cultivated land
708,2830,-3.600548471457418,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-20.4 secs,Mapbox Satellite,,POINT(-3.600548471457418 11.857541396475156),Cultivated land
708,2831,-3.600323892636357,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-20.4 secs,Mapbox Satellite,,POINT(-3.600323892636357 11.857321609735067),Cultivated land
708,2832,-3.600323892636357,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-20.4 secs,Mapbox Satellite,,POINT(-3.600323892636357 11.857541396475156),Cultivated land
709,2833,-0.4474618241978981,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-18.4 secs,Mapbox Satellite,,POINT(-0.447461824197898 13.6795272415294),Cultivated land
709,2834,-0.4474618241978981,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-18.4 secs,Mapbox Satellite,,POINT(-0.447461824197898 13.679745449776249),Cultivated land
709,2835,-0.4472372453768374,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-18.4 secs,Mapbox Satellite,,POINT(-0.447237245376837 13.6795272415294),Cultivated land
709,2836,-0.4472372453768374,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-18.4 secs,Mapbox Satellite,,POINT(-0.447237245376837 13.679745449776249),Cultivated land
710,2837,-1.1481477458111247,11.17074084430719,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-6.6 secs,Mapbox Satellite,,POINT(-1.148147745811125 11.17074084430719),Artificial surfaces
710,2838,-1.1481477458111247,11.170961168223613,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-6.6 secs,Mapbox Satellite,,POINT(-1.148147745811125 11.170961168223613),Artificial surfaces
710,2839,-1.147923166990064,11.17074084430719,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-6.6 secs,Mapbox Satellite,,POINT(-1.147923166990064 11.17074084430719),Artificial surfaces
710,2840,-1.147923166990064,11.170961168223613,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-6.6 secs,Mapbox Satellite,,POINT(-1.147923166990064 11.170961168223613),Treeds areas
711,2841,-3.950891432264031,12.77006621668788,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-15.0 secs,Mapbox Satellite,,POINT(-3.950891432264031 12.77006621668788),Cultivated land
711,2842,-3.950891432264031,12.77028524045032,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-15.0 secs,Mapbox Satellite,,POINT(-3.950891432264031 12.77028524045032),Cultivated land
711,2843,-3.9506668534429705,12.77006621668788,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-15.0 secs,Mapbox Satellite,,POINT(-3.95066685344297 12.77006621668788),Cultivated land
711,2844,-3.9506668534429705,12.77028524045032,anis.ghattassi@oss.org.tn,false,2022-11-28 08:23,-15.0 secs,Mapbox Satellite,,POINT(-3.95066685344297 12.77028524045032),Cultivated land
712,2845,-5.352263275490484,10.597342144973013,anis.ghattassi@oss.org.tn,false,2022-11-28 08:24,15.8 secs,Mapbox Satellite,,POINT(-5.352263275490484 10.597342144973013),Cultivated land
712,2846,-5.352263275490484,10.597562893272155,anis.ghattassi@oss.org.tn,false,2022-11-28 08:24,15.8 secs,Mapbox Satellite,,POINT(-5.352263275490484 10.597562893272155),Cultivated land
712,2847,-5.352038696669424,10.597342144973013,anis.ghattassi@oss.org.tn,false,2022-11-28 08:24,15.8 secs,Mapbox Satellite,,POINT(-5.352038696669424 10.597342144973013),Cultivated land
712,2848,-5.352038696669424,10.597562893272155,anis.ghattassi@oss.org.tn,false,2022-11-28 08:24,15.8 secs,Mapbox Satellite,,POINT(-5.352038696669424 10.597562893272155),Cultivated land
713,2849,1.7713769275773197,12.542179353024082,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,8.9 secs,Mapbox Satellite,,POINT(1.77137692757732 12.542179353024082),Cultivated land
713,2850,1.7713769275773197,12.542398572494847,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,8.9 secs,Mapbox Satellite,,POINT(1.77137692757732 12.542398572494847),Cultivated land
713,2851,1.7716015063983803,12.542179353024082,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,8.9 secs,Mapbox Satellite,,POINT(1.77160150639838 12.542179353024082),Cultivated land
713,2852,1.7716015063983803,12.542398572494847,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,8.9 secs,Mapbox Satellite,,POINT(1.77160150639838 12.542398572494847),Cultivated land
714,2853,-5.118701301619409,10.712109713736453,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,-15.3 secs,Mapbox Satellite,,POINT(-5.118701301619409 10.712109713736453),Cultivated land
714,2854,-5.118701301619409,10.712330378862404,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,-15.3 secs,Mapbox Satellite,,POINT(-5.118701301619409 10.712330378862404),Cultivated land
714,2855,-5.1184767227983485,10.712109713736453,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,-15.3 secs,Mapbox Satellite,,POINT(-5.118476722798348 10.712109713736453),Cultivated land
714,2856,-5.1184767227983485,10.712330378862404,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,-15.3 secs,Mapbox Satellite,,POINT(-5.118476722798348 10.712330378862404),Cultivated land
715,2857,1.0706910059640933,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,-19.8 secs,Mapbox Satellite,,POINT(1.070691005964093 11.51424072699892),Treeds areas
715,2858,1.0706910059640933,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,-19.8 secs,Mapbox Satellite,,POINT(1.070691005964093 11.514460786113133),Treeds areas
715,2859,1.070915584785154,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,-19.8 secs,Mapbox Satellite,,POINT(1.070915584785154 11.51424072699892),Treeds areas
715,2860,1.070915584785154,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-28 08:25,-19.8 secs,Mapbox Satellite,,POINT(1.070915584785154 11.514460786113133),Treeds areas
716,2861,1.8881579145128573,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-17.0 secs,Mapbox Satellite,,POINT(1.888157914512857 12.085803602684976),Treeds areas
716,2862,1.8881579145128573,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-17.0 secs,Mapbox Satellite,,POINT(1.888157914512857 12.086023203659522),Treeds areas
716,2863,1.8883824933339182,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-17.0 secs,Mapbox Satellite,,POINT(1.888382493333918 12.085803602684976),Treeds areas
716,2864,1.8883824933339182,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-17.0 secs,Mapbox Satellite,,POINT(1.888382493333918 12.086023203659522),Cultivated land
